a b c
15.6 2.17 0.1374164214876339
15.6 2.28 0.13669808538176306
15.6 2.39 0.1358040143732083
15.6 2.5 0.13491363103406306
 
17.8 0.0 0.019607843137254898
17.8 0.11 0.029505177389172948
17.8 0.22 0.042173985961101064
17.8 0.33 0.05731008673247646
17.8 0.43 0.07414696885702879
17.8 0.54 0.09150548247107756
17.8 0.65 0.10798209604976314
17.8 0.76 0.12223501571669791
17.8 0.87 0.13329337229985513
17.8 0.98 0.140784400117446
17.8 1.09 0.14499589035113586
17.8 1.2 0.14673881572374822
17.8 1.3 0.14706064642803218
17.8 1.41 0.14690830181914283
17.8 1.52 0.14687464330729844
17.8 1.63 0.1471145787766036
17.8 1.74 0.14744087921737167
17.8 1.85 0.14754531054192363
17.8 1.96 0.14721539930474817
17.8 2.07 0.14645370249587178
17.8 2.17 0.14545779719276636
17.8 2.28 0.14448616526114802
17.8 2.39 0.14371349701493868
17.8 2.5 0.14314735304777365
 
20.0 0.0 0.019607843137254898
20.0 0.11 0.030648435900703975
20.0 0.22 0.04514592777768922
20.0 0.33 0.06270094633620853
20.0 0.43 0.0822298109668742
20.0 0.54 0.1020623487897086
20.0 0.65 0.1202728512907073
20.0 0.76 0.13516640578541675
20.0 0.87 0.14575349874264587
20.0 0.98 0.15201509690279674
20.0 1.09 0.15482866937028034
20.0 1.2 0.15557512943427187
20.0 1.3 0.15558923397988528
20.0 1.41 0.15570978048618173
20.0 1.52 0.15612334865123423
20.0 1.63 0.15653656695301926
20.0 1.74 0.1565473536523783
20.0 1.85 0.1559738545898657
20.0 1.96 0.15496591685597433
20.0 2.07 0.15387077443145777
20.0 2.17 0.1529796788845925
20.0 2.28 0.1523497546510163
20.0 2.39 0.1518116184635459
20.0 2.5 0.15113549806978543
 
22.2 0.0 0.019607843137254898
22.2 0.11 0.031806102141394024
22.2 0.22 0.04818910460215254
22.2 0.33 0.06825642875470554
22.2 0.43 0.09052448275712806
22.2 0.54 0.1127169494556349
22.2 0.65 0.13231816857237821
22.2 0.76 0.14733946152415517
22.2 0.87 0.15697317488941015
22.2 0.98 0.16180827278721574
22.2 1.09 0.16345307192943961
22.2 1.2 0.16374946499264809
22.2 1.3 0.16399127542095832
22.2 1.41 0.16455017329525704
22.2 1.52 0.16507742223909222
22.2 1.63 0.16506376345500381
22.2 1.74 0.16433776122036847
22.2 1.85 0.16318461069595663
22.2 1.96 0.1620736793290716
22.2 2.07 0.16127410781762402
22.2 2.17 0.16068904744876214
22.2 2.28 0.16001497518263091
22.2 2.39 0.15904923538120463
22.2 2.5 0.1578632356687761
 
24.4 0.0 0.019607843137254898
24.4 0.11 0.03295029792749042
24.4 0.22 0.0512868405068657
24.4 0.33 0.07396033110202392
24.4 0.43 0.09899480562344684
24.4 0.54 0.12339012329569624
24.4 0.65 0.14399940615761367
24.4 0.76 0.1586594141188095
24.4 0.87 0.16700549119679114
24.4 0.98 0.17046290968074457
24.4 1.09 0.171369887312533
24.4 1.2 0.1717374562064337
24.4 1.3 0.172412540489759
24.4 1.41 0.1731196899095026
24.4 1.52 0.1732097065371721
24.4 1.63 0.17244242263418838
24.4 1.74 0.1712005663858301
24.4 1.85 0.17007592675699257
24.4 1.96 0.16932042157313745
24.4 2.07 0.16869978204338124
24.4 2.17 0.16783204979810568
24.4 2.28 0.1666146808632011
24.4 2.39 0.16530053666662453
24.4 2.5 0.1641928271219137
 
26.7 0.0 0.019607843137254898
26.7 0.11 0.03408459995888229
26.7 0.22 0.05442742211117106
26.7 0.33 0.07979074976580641
26.7 0.43 0.10759408034896475
26.7 0.54 0.13399513230920662
26.7 0.65 0.155208948284651
26.7 0.76 0.16908464505920542
26.7 0.87 0.1759840301581015
26.7 0.98 0.17832098345000527
26.7 1.09 0.17898168766596567
26.7 1.2 0.17972307056715098
26.7 1.3 0.18065515509313215
26.7 1.41 0.18101059259591845
26.7 1.52 0.1803460170566983
26.7 1.63 0.17905449734079823
26.7 1.74 0.17787696345443918
26.7 1.85 0.17711480340699265
26.7 1.96 0.17643571294039928
26.7 2.07 0.17539661839166343
26.7 2.17 0.17399802271120146
26.7 2.28 0.17263315160540868
26.7 2.39 0.17157328328439334
26.7 2.5 0.17067029932117705
 
28.9 0.0 0.019607843137254898
28.9 0.11 0.03524285922749225
28.9 0.22 0.05763942329795459
28.9 0.33 0.08575939607555828
28.9 0.43 0.1162998819152196
28.9 0.54 0.14446438124869254
28.9 0.65 0.165871728729555
28.9 0.76 0.17862533728425886
28.9 0.87 0.18409783498019053
28.9 0.98 0.1857018659213282
28.9 1.09 0.18651975985159905
28.9 1.2 0.18763663414857917
28.9 1.3 0.18840674011070987
28.9 1.41 0.18804504322578097
28.9 1.52 0.18677524228860476
28.9 1.63 0.1854962295491692
28.9 1.74 0.18468022738223014
28.9 1.85 0.18396163289619216
28.9 1.96 0.1828090732168067
28.9 2.07 0.18127832864433188
28.9 2.17 0.1798697957700738
28.9 2.28 0.1788085923624152
28.9 2.39 0.17779604763457021
28.9 2.5 0.17651450945307873
 
31.1 0.0 0.019607843137254898
31.1 0.11 0.03639948424796899
31.1 0.22 0.06092130295914579
31.1 0.33 0.09186611003353289
31.1 0.43 0.12509043483600468
31.1 0.54 0.1547453977482462
31.1 0.65 0.17594633427000025
31.1 0.76 0.18734735353636667
31.1 0.87 0.1915598035364919
31.1 0.98 0.19285276809741667
31.1 1.09 0.1940386530930523
31.1 1.2 0.19526805465550837
31.1 1.3 0.19546098636223633
31.1 1.41 0.1943805213087663
31.1 1.52 0.1929749556777121
31.1 1.63 0.1920439523555962
31.1 1.74 0.19131748326120818
31.1 1.85 0.1901276481054302
31.1 1.96 0.18849109622943186
31.1 2.07 0.18700700900223113
31.1 2.17 0.18590038127022582
31.1 2.28 0.18476474886032318
31.1 2.39 0.1833038806425961
31.1 2.5 0.18179128559057042
 
33.3 0.0 0.019607843137254898
33.3 0.11 0.03753988495741223
33.3 0.22 0.0642456577075894
33.3 0.33 0.09808088330484804
33.3 0.43 0.1339208425602293
33.3 0.54 0.16477962713666472
33.3 0.65 0.18541218660608316
33.3 0.76 0.19534988650325288
33.3 0.87 0.1985833122975039
33.3 0.98 0.19992335075234344
33.3 1.09 0.20145473456088242
33.3 1.2 0.2024086281789108
33.3 1.3 0.20183345161203053
33.3 1.41 0.2003732748589758
33.3 1.52 0.19924020856208485
33.3 1.63 0.19850825473260778
33.3 1.74 0.19737421593382246
33.3 1.85 0.19566504220981226
33.3 1.96 0.19405724357200269
33.3 2.07 0.19287271317044244
33.3 2.17 0.19163806207315537
33.3 2.28 0.19003824382008963
33.3 2.39 0.18845123032410308
33.3 2.5 0.18719588270649104
 
35.5 0.0 0.019607843137254898
35.5 0.11 0.03870556152973208
35.5 0.22 0.06763146759153921
35.5 0.33 0.10439816584854196
35.5 0.43 0.1427530877865852
35.5 0.54 0.17451232662310537
35.5 0.65 0.19426823881994182
35.5 0.76 0.20275023371104012
35.5 0.87 0.20534509137321372
35.5 0.98 0.2069629171127336
35.5 1.09 0.20861876528736206
35.5 1.2 0.20895774857875984
35.5 1.3 0.2077330546551139
35.5 1.41 0.206335746700541
35.5 1.52 0.2055194121276877
35.5 1.63 0.20453214473689726
35.5 1.74 0.20282651128797247
35.5 1.85 0.2010502215901657
35.5 1.96 0.19975016307141055
35.5 2.07 0.19845615349502385
35.5 2.17 0.19675153210086874
35.5 2.28 0.19506709031734681
35.5 2.39 0.1937464620224418
35.5 2.5 0.19240863527195687
 
37.7 0.0 0.019607843137254898
37.7 0.11 0.039883952761017305
37.7 0.22 0.07109645119192078
37.7 0.33 0.11082906991103639
37.7 0.43 0.15157038724506286
37.7 0.54 0.18391102907162815
37.7 0.65 0.20253490639697966
37.7 0.76 0.20967329161247142
37.7 0.87 0.2119716981858383
37.7 0.98 0.21393434240999476
37.7 1.09 0.21538947076141196
37.7 1.2 0.2149621336195047
37.7 1.3 0.21343513186676963
37.7 1.41 0.21236326924978774
37.7 1.52 0.2115415849355605
37.7 1.63 0.2099841580843586
37.7 1.74 0.20803517568233393
37.7 1.85 0.20655474544880692
37.7 1.96 0.20523542932336522
37.7 2.07 0.20346831834788326
37.7 2.17 0.20165205893323615
37.7 2.28 0.2002359707152393
37.7 2.39 0.19879498112317484
37.7 2.5 0.19707489678671705
 
39.9 0.0 0.019607843137254898
39.9 0.11 0.041041982149379194
39.9 0.22 0.07460972307484708
39.9 0.33 0.11735174912146908
39.9 0.43 0.1603453910512507
39.9 0.54 0.19295551949512788
39.9 0.65 0.2102593035179713
39.9 0.76 0.2162428386496977
39.9 0.87 0.21853618168852657
39.9 0.98 0.22074909574499002
39.9 1.09 0.2216891652338584
39.9 1.2 0.22058473349411853
39.9 1.3 0.21913924975104365
39.9 1.41 0.2183242072643567
39.9 1.52 0.21708809077346924
39.9 1.63 0.21507052779502672
39.9 1.74 0.213318165539918
39.9 1.85 0.21196752102052374
39.9 1.96 0.21020630718560132
39.9 2.07 0.20823391799914515
39.9 2.17 0.20668399840574145
39.9 2.28 0.2051724819240698
39.9 2.39 0.20334449290011733
39.9 2.5 0.2016946588874006
 
42.1 0.0 0.019607843137254898
42.1 0.11 0.04221805244685259
42.1 0.22 0.0781700148617209
42.1 0.33 0.12394147755909145
42.1 0.43 0.16903617379113792
42.1 0.54 0.20162171749418914
42.1 0.65 0.21749655541515128
42.1 0.76 0.22257049967768425
42.1 0.87 0.22505833872825168
42.1 0.98 0.22730555661189988
42.1 1.09 0.22752856203102806
42.1 1.2 0.22602594039291066
42.1 1.3 0.22488650692079706
42.1 1.41 0.22400004148444078
42.1 1.52 0.22217968322597545
42.1 1.63 0.2201119388856018
42.1 1.74 0.21863167562822383
42.1 1.85 0.21696287699508532
42.1 1.96 0.21485370115520447
42.1 2.07 0.21310995188464804
42.1 2.17 0.21155264206887633
42.1 2.28 0.2096387361543941
42.1 2.39 0.207854749459495
42.1 2.5 0.2063679422236627
 
44.4 0.0 0.019607843137254898
44.4 0.11 0.04342188054369234
44.4 0.22 0.0818095146655856
44.4 0.33 0.13061071083301565
44.4 0.43 0.17762344994465337
44.4 0.54 0.20989785010396764
44.4 0.65 0.22430509229352005
44.4 0.76 0.22874493039049626
44.4 0.87 0.23151656074267735
44.4 0.98 0.23352511254833294
44.4 1.09 0.23299772156533408
44.4 1.2 0.2314407933189293
44.4 1.3 0.23057114935923337
44.4 1.41 0.22925638719597646
44.4 1.52 0.2270408899659574
44.4 1.63 0.22524091065842683
44.4 1.74 0.223691735954876
44.4 1.85 0.22155412988821171
44.4 1.96 0.21954520811694067
44.4 2.07 0.2179312550526995
44.4 2.17 0.2159782234682917
44.4 2.28 0.21402100293607132
44.4 2.39 0.21243418522854113
44.4 2.5 0.21065317775831746
 
46.6 0.0 0.019607843137254898
46.6 0.11 0.0446079801793349
46.6 0.22 0.08550955206962986
46.6 0.33 0.13735008399878795
46.6 0.43 0.18608687068228477
46.6 0.54 0.21778212659720247
46.6 0.65 0.2307505752096184
46.6 0.76 0.23482868495960751
46.6 0.87 0.23786158158100948
46.6 0.98 0.23936941348310076
46.6 1.09 0.23823118213239336
46.6 1.2 0.236889519076222
46.6 1.3 0.23602956084663113
46.6 1.41 0.23413244895449414
46.6 1.52 0.23190634792464263
46.6 1.63 0.23031840735888254
46.6 1.74 0.22833788332654134
46.6 1.85 0.22605273607907525
46.6 1.96 0.2242933958114312
46.6 2.07 0.22237236962136744
46.6 2.17 0.2202290709095187
46.6 2.28 0.21850561847846853
46.6 2.39 0.21668067828949397
46.6 2.5 0.21472136685259285
 
48.8 0.0 0.019607843137254898
48.8 0.11 0.04579317987271787
48.8 0.22 0.08923354873815073
48.8 0.33 0.14411734382631175
48.8 0.43 0.19440303852919116
48.8 0.54 0.22530581225987678
48.8 0.65 0.23691885409798408
48.8 0.76 0.24085229393082308
48.8 0.87 0.24402237224035478
48.8 0.98 0.2448596048410975
48.8 1.09 0.24336761125095793
48.8 1.2 0.2423201167284642
48.8 1.3 0.24114543456418505
48.8 1.41 0.23881042309733025
48.8 1.52 0.2368379846680285
48.8 1.63 0.23511125760110319
48.8 1.74 0.23271892410262474
48.8 1.85 0.23064742594085177
48.8 1.96 0.22879879197965688
48.8 2.07 0.2265276262813538
48.8 2.17 0.22458735934602359
48.8 2.28 0.22275377719152908
48.8 2.39 0.22065950541988458
48.8 2.5 0.21890031567267548
 
51.0 0.0 0.019607843137254898
51.0 0.11 0.0470212614771738
51.0 0.22 0.09304958711870076
51.0 0.33 0.15096622177038166
51.0 0.43 0.20259088153973037
51.0 0.54 0.2324710676316148
51.0 0.65 0.24283730269507509
51.0 0.76 0.24682531953741493
51.0 0.87 0.2499657614236168
51.0 0.98 0.25004911397320134
51.0 1.09 0.24848153446400112
51.0 1.2 0.24763811099955094
51.0 1.3 0.2459221869563696
51.0 1.41 0.2434595855973828
51.0 1.52 0.24171738253533
51.0 1.63 0.2395516253047527
51.0 1.74 0.2370851812307966
51.0 1.85 0.23519830589135662
51.0 1.96 0.23295007820791047
51.0 2.07 0.23071282761353532
51.0 2.17 0.22885864939257544
51.0 2.28 0.2266732446685439
51.0 2.39 0.22472080508588801
51.0 2.5 0.22290631009890124
 
